Epoch,Loss,Recall,Time
0,47396.676,0.04339699620045878,0:00:36.286626
1,44286.676,0.10465874115569647,0:00:34.475688
2,41511.094,0.12020099603822602,0:00:34.229482
3,38111.305,0.1059546178973997,0:00:33.961800
4,34861.43,0.12145000087964622,0:00:34.237097
5,30729.877,0.10903810243489051,0:00:33.773624
6,26741.773,0.11740596514238291,0:00:33.836209
7,22575.045,0.10429352274637396,0:00:34.074993
8,18683.227,0.11340842216278285,0:00:34.142601
9,15148.742,0.10329180830769327,0:00:33.769751
10,11893.638,0.11025956292327922,0:00:34.185065
11,9632.124,0.10090194987416559,0:00:33.842154
12,7792.417,0.10756547519007639,0:00:34.001444
13,6862.37,0.09896498741991756,0:00:34.289342
14,6074.5527,0.10261894034013724,0:00:33.693464
