Epoch,Loss,Recall,Time
0,7017.17,0.042750805132972074,0:00:34.995596
1,1499.7708,0.11881680005847732,0:00:33.272688
2,892.4309,0.10601646934520341,0:00:34.748732
3,727.71326,0.09187749325547685,0:00:34.368301
4,615.51117,0.11036833543636465,0:00:34.350902
5,617.5915,0.09489196632830203,0:00:34.486880
6,567.60944,0.11118227779281857,0:00:34.273776
7,558.5319,0.10027759424274567,0:00:34.093607
8,524.8007,0.11380464846499425,0:00:34.114640
9,511.87653,0.1038180194203464,0:00:33.857882
10,488.69223,0.116298679489024,0:00:33.793688
11,478.04102,0.10814596805456582,0:00:33.660653
12,462.228,0.1167367763929711,0:00:34.020256
13,454.8913,0.11417363972618881,0:00:34.266789
14,447.67917,0.11594548042979404,0:00:34.493439
