Epoch,Loss,Recall,Time
0,13921.363,0.04262954395774767,0:00:36.845451
1,8472.461,0.10573258902435798,0:00:35.348415
2,7196.8516,0.11971829331370093,0:00:34.883673
3,7536.1597,0.06344334566511549,0:00:35.314522
4,6832.3228,0.11414306110777443,0:00:35.621697
5,7263.6387,0.07886814871162687,0:00:36.812515
6,6702.961,0.11368090483123598,0:00:36.393631
7,7005.922,0.08854181694338221,0:00:36.475411
8,6733.9165,0.10700476711631464,0:00:36.580151
9,6899.872,0.09525816271781173,0:00:36.535237
10,6765.939,0.09904733156678343,0:00:36.447492
11,6799.835,0.095796839471119,0:00:35.888985
12,6802.4756,0.09238779025756134,0:00:35.755343
13,6793.9546,0.09576835462059981,0:00:34.768611
14,6801.5894,0.08597369672636558,0:00:34.658445
