Epoch,Loss,Recall,Time
0,12779.124,0.04297853668738167,0:00:33.408628
1,4014.9854,0.11769727421532032,0:00:33.334788
2,3797.415,0.11150310653631014,0:00:33.588137
3,4101.306,0.07937011674627527,0:00:33.772645
4,3607.2405,0.11196297954337815,0:00:33.089480
5,3996.0925,0.09440869503061566,0:00:33.048575
6,3664.3015,0.10068370886974459,0:00:33.335844
7,3910.9998,0.10055430814399585,0:00:33.522420
8,3679.3462,0.09902039021130567,0:00:32.895146
9,3891.0618,0.10057660403635897,0:00:32.906097
10,3694.1057,0.09663077905413398,0:00:32.855481
11,3877.3738,0.10136903361074136,0:00:32.916469
12,3714.0828,0.09634159859032879,0:00:32.681130
13,3858.414,0.09981142082333247,0:00:33.532609
14,3725.5479,0.09390203554252485,0:00:32.856700
