Epoch,Loss,Recall,Time
0,65025.855,0.04249470470620085,0:00:36.188155
1,11380.699,0.11804549736255282,0:00:34.951527
2,4347.7744,0.10217988336174691,0:00:34.879662
3,2089.3706,0.08436668115873928,0:00:35.501007
4,1223.6287,0.10990820044084268,0:00:34.768003
5,1311.5273,0.0913546537731261,0:00:34.450847
6,1026.5874,0.11359860521250656,0:00:33.719814
7,1056.4392,0.10331839189604643,0:00:34.353125
8,928.2201,0.11730241781825222,0:00:34.187562
9,912.2545,0.11526087953345197,0:00:34.724100
10,834.3792,0.11763320171152937,0:00:34.734272
11,818.9778,0.11723012030938953,0:00:34.956478
12,779.5244,0.11668718743273293,0:00:34.475772
13,756.48615,0.11628842786732282,0:00:34.443821
14,734.64954,0.11616593907487034,0:00:34.226431
