Epoch,Loss,Recall,Time
0,12785.215,0.04347612279086408,0:00:35.180856
1,4023.3718,0.11757667084619348,0:00:33.789764
2,3800.4958,0.11181452805987961,0:00:34.264919
3,4089.9055,0.07615620650198578,0:00:34.434660
4,3606.8232,0.11386772903934846,0:00:34.327625
5,3957.9712,0.09045729062001877,0:00:34.328386
6,3662.7996,0.09744273861190196,0:00:34.289268
7,3880.566,0.09817720174719083,0:00:33.614336
8,3684.9167,0.0950732458912927,0:00:33.884826
9,3855.905,0.09994908127333971,0:00:33.822225
10,3690.7712,0.09447330606249969,0:00:34.323169
11,3856.6094,0.0982230336029877,0:00:33.824129
12,3725.4214,0.09668305971507532,0:00:34.147455
13,3838.1792,0.09792429721225332,0:00:34.132318
14,3723.186,0.09671582742236867,0:00:33.936058
