Epoch,Loss,Recall,Time
0,71775.484,0.04257683447846448,0:00:35.969358
1,14101.997,0.11705409327471356,0:00:34.424265
2,6932.497,0.10171811861815024,0:00:34.900493
3,4281.127,0.0880282590565791,0:00:34.991907
4,3630.745,0.1101913705177518,0:00:34.904601
5,3679.8674,0.09883056908044212,0:00:34.478302
6,3433.565,0.11357350086639421,0:00:34.534973
7,3453.2427,0.10756031675454156,0:00:34.438901
8,3332.5044,0.1166510897005389,0:00:34.018819
9,3309.0474,0.11508261436517248,0:00:34.164973
10,3220.7588,0.11681042699382196,0:00:34.250081
11,3197.8657,0.11629487154699193,0:00:34.563392
12,3139.5466,0.11644803942142613,0:00:34.175906
13,3097.324,0.11562167988118296,0:00:34.465382
14,3057.533,0.11519239877824797,0:00:34.532305
