Epoch,Loss,Recall,Time
0,1223.37,0.04224562742955468,0:00:34.766889
1,587.7465,0.11869771504220226,0:00:33.706236
2,437.27847,0.10496069119128691,0:00:34.384286
3,366.32703,0.0948474845376308,0:00:33.965307
4,339.76804,0.1146065437049145,0:00:33.950067
5,338.08768,0.09502307487480291,0:00:34.280286
6,328.22083,0.1150268929565419,0:00:33.785611
7,326.5151,0.09527461049476779,0:00:33.558219
8,319.7446,0.11583779311325608,0:00:33.829492
9,317.05814,0.09673096270759107,0:00:33.709813
10,312.03888,0.11658955459414294,0:00:33.995030
11,309.5961,0.09832009839873136,0:00:34.053894
12,304.74796,0.11683525637575595,0:00:33.759680
13,302.27884,0.09980525933601414,0:00:33.685876
14,297.7181,0.11635249225528967,0:00:33.527301
