Epoch,Loss,Recall,Time
0,95547.69,0.042651475361603484,0:00:38.395182
1,30669.93,0.11895206220424528,0:00:36.598610
2,24465.934,0.11023935410254879,0:00:36.893806
3,22761.598,0.08137101556549223,0:00:36.113152
4,21015.44,0.11547443256008483,0:00:36.448028
5,20866.463,0.08048631063527309,0:00:36.174107
6,19370.783,0.11507392716835266,0:00:36.262954
7,19381.316,0.0763868766501095,0:00:36.553968
8,18057.129,0.11529482199307368,0:00:36.489449
9,18088.924,0.07345275370513725,0:00:36.601214
10,17019.6,0.11556346461028194,0:00:36.025843
11,17131.385,0.07154862483848311,0:00:35.642559
12,16064.298,0.11589052158150799,0:00:36.396420
13,16323.517,0.07058471463981586,0:00:36.466437
14,15379.178,0.11500923221691874,0:00:36.390622
