Epoch,Loss,Recall,Time
0,9347.062,0.04214650231871696,0:00:37.336759
1,3027.4683,0.11749387483940543,0:00:35.403777
2,2447.3232,0.10980431724044622,0:00:36.635215
3,2242.5503,0.08045868001082052,0:00:36.382407
4,2095.6892,0.11535840989848671,0:00:36.719839
5,2062.1301,0.07981925627592742,0:00:35.421234
6,1951.886,0.11586957593164822,0:00:35.616710
7,1913.7079,0.07618750609683118,0:00:35.394301
8,1808.681,0.11552813861981596,0:00:35.789249
9,1786.3553,0.07372467557973834,0:00:35.978727
10,1698.2714,0.11589855065251817,0:00:35.447176
11,1696.0387,0.07224479123822031,0:00:35.317512
12,1609.0743,0.11595718980768775,0:00:35.716446
13,1606.5361,0.07029842469405401,0:00:35.788265
14,1537.073,0.11540036524831529,0:00:35.800220
