Epoch,Loss,Recall,Time
0,286110.1,0.0474286523988163,0:00:36.315011
1,181980.55,0.08220878548688067,0:00:35.718194
2,166908.31,0.1190254258016012,0:00:35.530947
3,142213.19,0.08502149837091719,0:00:35.217339
4,135700.83,0.11934592734427639,0:00:34.898637
5,127168.79,0.08947616077516658,0:00:36.011696
6,112659.984,0.11328168080610264,0:00:35.550928
7,108350.11,0.09092389809276719,0:00:35.717166
8,101624.016,0.10490514165690204,0:00:35.325127
9,106670.984,0.0887162377163526,0:00:35.337718
10,92052.86,0.10118272135519275,0:00:35.730409
11,95397.84,0.0879908815402762,0:00:35.292495
12,82134.37,0.09757878667248866,0:00:35.692841
13,86238.33,0.08786260901388725,0:00:35.189716
14,77937.4,0.0969233315853079,0:00:35.279567
