Epoch,Loss,Recall,Time
0,69031530.0,0.041399315620226404,0:00:33.657075
1,10253368.0,0.07708735086018623,0:00:33.608011
2,3695856.5,0.0851894469429328,0:00:33.300689
3,2701371.0,0.07996389395416914,0:00:32.238664
4,2261684.0,0.08910377780527673,0:00:31.522741
5,1950901.6,0.07841607539662257,0:00:32.418321
6,1800926.5,0.08607546563223929,0:00:32.105480
7,1595902.9,0.07906271972343473,0:00:32.149987
8,1371472.8,0.08044983116582793,0:00:31.802568
9,1221210.0,0.07008759015817514,0:00:31.988900
10,1111921.2,0.07338352584058781,0:00:32.457819
11,1052759.2,0.0684835154239934,0:00:31.962518
12,938616.6,0.07253604046961262,0:00:31.970900
13,883578.0,0.06543640313006285,0:00:31.828172
14,812289.9,0.07167158830552382,0:00:31.427053
