Epoch,Loss,Recall,Time
0,7919.6562,0.04323629534210134,0:00:38.037236
1,2028.5254,0.11854623862742686,0:00:35.936860
2,1592.1007,0.10670585506945392,0:00:36.508320
3,1415.5057,0.08536358549608973,0:00:36.741430
4,1292.405,0.11268030850311432,0:00:36.221050
5,1289.9226,0.08647501400453714,0:00:35.951846
6,1206.0406,0.11330073677531326,0:00:35.803181
7,1206.3849,0.08715410262489806,0:00:36.154304
8,1143.2534,0.1139153719490612,0:00:35.606734
9,1148.6561,0.0873812060500868,0:00:35.670576
10,1097.4288,0.11308764742583051,0:00:36.236043
11,1107.6074,0.0871942796949314,0:00:35.785303
12,1063.9297,0.11303409231195478,0:00:35.671522
13,1073.0062,0.08824442127388996,0:00:36.047559
14,1041.9429,0.11283172392888695,0:00:35.499028
