Epoch,Loss,Recall,Time
0,79011.64,0.04306259047109219,0:00:34.424707
1,20128.531,0.11847845796799217,0:00:33.192754
2,16012.711,0.10691294883645648,0:00:33.909940
3,14570.556,0.08068331418853261,0:00:33.973505
4,12750.818,0.11305135356823111,0:00:33.825071
5,13164.631,0.08359501833549471,0:00:33.383428
6,11869.701,0.11281417586321262,0:00:33.189105
7,12315.607,0.08520336216159625,0:00:33.044183
8,11276.977,0.1135972412520315,0:00:33.157774
9,11653.958,0.08613212146748041,0:00:33.245710
10,10846.672,0.11385280763860303,0:00:33.327970
11,11207.078,0.0873969788932519,0:00:32.662126
12,10508.543,0.11429686698097012,0:00:33.185672
13,10852.514,0.08913255220385606,0:00:33.174785
14,10252.662,0.11318105022805146,0:00:33.102679
